ID,ID_String,Twitter_Name,Twitter_Username,Location,followers_count,friends_count,listed_count,created_at,favourites_count,favourites_count,verified,statuses_count
1641226956,1641226956,Olayode Ayokunle Miracle,Haywhy4jesus,Nigeria,127,1951,9,Fri Aug 02 20:27:24 +0000 2013,3978,3978,false,3566
1387484524947263500,1387484524947263488,Wildan,Wildan_05s,,37,465,0,Wed Apr 28 19:11:11 +0000 2021,100,100,false,341
1495305651152896000,1495305651152896009,Rachmat,Rachmat55359271,Indonesia,110,914,2,Sun Feb 20 07:53:54 +0000 2022,363,363,false,745
1322040496605245400,1322040496605245442,LM_Clifford,clifford_lm,,37,398,0,Fri Oct 30 05:00:47 +0000 2020,234,234,false,543
1439947460101607400,1439947460101607424,Ardhy,Ardhy_djian,,18,762,5,Mon Sep 20 13:40:19 +0000 2021,778,778,false,1111
1455762870713475000,1455762870713475077,vucongvan8990.nft,aomori_11,,163,83,0,Wed Nov 03 05:05:18 +0000 2021,51,51,false,19
1142137261326078000,1142137261326077952,ilham tanoto,IlhamTanoto,,92,601,2,Fri Jun 21 18:28:37 +0000 2019,493,493,false,852
1395608917955149800,1395608917955149824,Adi,Adikastubi,,14,1172,6,Fri May 21 05:15:06 +0000 2021,1399,1399,false,2282
959772383102976000,959772383102976000,TM,MTirthakar,"Mumbai, India",47,400,3,Sat Feb 03 12:55:42 +0000 2018,209,209,false,645
1265224018610667500,1265224018610667521,나미나새1,IRivaldiansyah,Indonesia,180,3143,7,Tue May 26 10:11:46 +0000 2020,6091,6091,false,9272
1359513440172318700,1359513440172318720,@Lah Rhi,LahRhi,,4,347,1,Wed Feb 10 14:44:24 +0000 2021,189,189,false,481
712266910272860200,712266910272860160,AIRDROP DOCTOR,vignesh108,"Sholinganallur, India",104,1758,8,Tue Mar 22 13:17:19 +0000 2016,196,196,false,824
1311303164272861200,1311303164272861185,Shipon,Shipon41993542,,5,126,0,Wed Sep 30 13:53:50 +0000 2020,152,152,false,186
1406577400452845600,1406577400452845568,nilesh kadivar,nileshkadivar2,,205,716,8,Sun Jun 20 11:40:40 +0000 2021,19551,19551,false,2448
1488198221461606400,1488198221461606406,Akinpelu Clement,ClementAkinpel1,,22,414,1,Mon Jan 31 17:11:43 +0000 2022,426,426,false,651
102401692,102401692,Thegreatone,Wiwietibu,indonesia,67,1499,3,Wed Jan 06 15:38:27 +0000 2010,610,610,false,1901
1151057023871537200,1151057023871537152,Bank_bang,Bangban13346914,"Englishcombe, England",95,360,3,Tue Jul 16 09:12:34 +0000 2019,1878,1878,false,503
1454668133722038300,1454668133722038278,iwate,iwate17796504,,148,120,0,Sun Oct 31 04:35:04 +0000 2021,62,62,false,23
1095334119754457100,1095334119754457088,fauziiaconk,AcongXf,Indonesia,54,912,4,Tue Feb 12 14:49:39 +0000 2019,1410,1410,false,1524
1466059522682892300,1466059522682892299,Lê Vi,LVi58991877,"Bắc Ninh, Việt Nam",26,93,2,Wed Dec 01 15:00:20 +0000 2021,89,89,false,82
969021619698987000,969021619698987008,tuuyenlacontrai2010.wallet,uyencao4,"Cần Thơ, Vietnam",107,1588,0,Thu Mar 01 01:28:52 +0000 2018,1098,1098,false,2606
1430843036037046300,1430843036037046274,Mulyana,Uly9797,,45,725,3,Thu Aug 26 10:42:27 +0000 2021,702,702,false,877
1142046321299210200,1142046321299210240,ronggo lawe,ronggol91213944,,100,642,4,Fri Jun 21 12:27:15 +0000 2019,562,562,false,959
1643078191,1643078191,click2invest.nft,HoangThi74,"Ho Chi Minh, Vietnam",128,721,9,Sat Aug 03 15:23:32 +0000 2013,1552,1552,false,1659
1119322309502750700,1119322309502750720,Hikari😁,hikari_SGB,,111,1420,2,Fri Apr 19 19:30:09 +0000 2019,1340,1340,false,1184
1443637938684776400,1443637938684776448,ABUL LAIS SHAHNAWAZ,LaisShahnawaz,,37,386,0,Thu Sep 30 18:04:50 +0000 2021,437,437,false,619
1307654735608967200,1307654735608967168,YAMETE~,deniduks,,176,2137,15,Sun Sep 20 12:16:10 +0000 2020,2111,2111,false,5911
1467685923076804600,1467685923076804611,Vương phạm,Vngphm615305611,,13,110,2,Mon Dec 06 02:42:56 +0000 2021,71,71,false,79
1429960052962644000,1429960052962643971,Salman khan,salmankhan294,,353,453,0,Tue Aug 24 00:13:51 +0000 2021,52,52,false,94
1466041337094885400,1466041337094885381,Hán Trang,HnTrang17,Việt Nam,35,110,3,Wed Dec 01 13:47:56 +0000 2021,85,85,false,81
1198621110712946700,1198621110712946688,wakacipuyyy,salahjurusanaku,"East Palu, Indonesia",33,665,3,Sun Nov 24 15:15:32 +0000 2019,856,856,false,828
1344969563725680600,1344969563725680640,Monte Cristo,ThongTran113,Las Vegas,83,1938,14,Fri Jan 01 11:31:56 +0000 2021,2272,2272,false,1208
1396435716515590100,1396435716515590145,Sarkar,Sarkar1991T,Bangladesh,379,2217,7,Sun May 23 12:17:41 +0000 2021,748,748,false,2201
1505184128676683800,1505184128676683784,Profit Projects,profitprojects8,,423,1099,0,Sat Mar 19 14:07:32 +0000 2022,702,702,false,1685
1427093519219396600,1427093519219396611,mẹ tôi,metoi2212,"Bắc Ninh, Vietnam",216,244,0,Mon Aug 16 02:23:28 +0000 2021,176,176,false,86
1452586848585490400,1452586848585490434,Jackson Paul (meme master),p9020806373,India,7,458,2,Mon Oct 25 10:44:43 +0000 2021,483,483,false,758
2766373551,2766373551,Hora bedada,HBedada,,11,331,2,Wed Sep 10 15:21:30 +0000 2014,305,305,false,557
1082641006602915800,1082641006602915840,Van An,VanAn81062331,,38,1998,3,Tue Jan 08 14:11:45 +0000 2019,893,893,false,2121
1171304730099777500,1171304730099777538,☘️ lucky BIG WIN ☘️,gongxanon,"Praha, Česká republika",261,4985,3,Tue Sep 10 06:09:51 +0000 2019,4551,4551,false,9571
1324422796374646800,1324422796374646785,Pooja,p_o_o_j_a16,,42,672,4,Thu Nov 05 18:46:33 +0000 2020,367,367,false,1162
2150149637,2150149637,Bizga,bcrescent_,,11,213,1,Wed Oct 23 22:37:27 +0000 2013,153,153,false,75
1385595545977200600,1385595545977200642,rizalk,rizalk1140,,149,1724,4,Fri Apr 23 14:05:09 +0000 2021,3262,3262,false,3028
1422283360546791400,1422283360546791430,KutayKa,kutaykrc,,67,193,0,Mon Aug 02 19:49:37 +0000 2021,1636,1636,false,2985
1141747047357276200,1141747047357276160,paulus wijoyo,PaulusWijoyo,,74,629,3,Thu Jun 20 16:38:03 +0000 2019,551,551,false,939
813921816481767400,813921816481767424,eren cd 🔺,ulaireattea13,London,97,1326,5,Wed Dec 28 01:37:37 +0000 2016,2017,2017,false,2425
1466040112886730800,1466040112886730756,Lê Phụng,LPhng70771477,"Hà Nội, Việt Nam",31,98,4,Wed Dec 01 13:43:08 +0000 2021,75,75,false,76
1495319497703829500,1495319497703829507,JacksonPaul,Queen902080,"Aroor, India",4,33,0,Sun Feb 20 08:48:55 +0000 2022,20,20,false,28
201505101,201505101,Ignatius Agus | BeritaCryptoo,Ign_agus,Jogjakarta,209,1795,2,Tue Oct 12 00:30:32 +0000 2010,1785,1785,false,3981
1900593355,1900593355,Yogesh saini,ys96677,,25,428,0,Tue Sep 24 13:53:07 +0000 2013,234,234,false,320
1362762262067310600,1362762262067310597,abrar abid TVG coin,abrarab77906954,,1330,4951,9,Fri Feb 19 13:53:45 +0000 2021,5007,5007,false,8076
1408746582401380400,1408746582401380352,musky,muskybob1,,102,1193,1,Sat Jun 26 11:19:03 +0000 2021,991,991,false,1935
931077092820901900,931077092820901888,DatSouthEastGuy.DoA Fallen Apes • Combat NFT GAME,DatSouthEastGuy,"Enugu, Nigeria",33,1913,6,Thu Nov 16 08:30:52 +0000 2017,1918,1918,false,4112
1491630890858197000,1491630890858196993,praneetha khan,Queen6373,,8,81,12,Thu Feb 10 04:31:45 +0000 2022,51,51,false,68
1466038260996657200,1466038260996657152,Lê Lực,LLc37554628,"Hải Dương, Vietnam",25,95,3,Wed Dec 01 13:35:42 +0000 2021,86,86,false,84
1373669309818409000,1373669309818408965,syblnf,syabill09,,125,2208,3,Sun Mar 21 16:14:44 +0000 2021,2194,2194,false,4245
1510624733368230000,1510624733368229896,ThomasLao,thomaslao21,,21,54,0,Sun Apr 03 14:26:24 +0000 2022,19,19,false,35
1408742956417253400,1408742956417253378,jazzQ,popjazz5,,92,677,0,Sat Jun 26 11:04:39 +0000 2021,464,464,false,882
1456121267094839300,1456121267094839303,vuthixuyen22011995.crypto,Kyushiu21,,116,76,0,Thu Nov 04 04:49:41 +0000 2021,33,33,false,16
1497683871684767700,1497683871684767744,sugarandberry,sugarandberry2,,40,492,0,Sat Feb 26 21:24:07 +0000 2022,459,459,false,710
1398656250678632400,1398656250678632457,Dedddy💎,Dedddy12,,77,999,6,Sat May 29 15:03:49 +0000 2021,1398,1398,false,1430
1146290820062044200,1146290820062044173,Una nuna,Pacul06346085,,66,1084,3,Wed Jul 03 05:33:23 +0000 2019,975,975,false,1532
1365870417672433700,1365870417672433669,manjalita Kedua,kopitesjaya,,48,288,4,Sun Feb 28 03:44:33 +0000 2021,219,219,false,454
1361972045752402000,1361972045752401920,Alvesandrian ($SWOLE),Alvesandrian1,,65,899,2,Wed Feb 17 09:33:47 +0000 2021,1083,1083,false,1786
1316635704789815300,1316635704789815296,Modry,Modry10692349,"Warszawa, Polska",34,83,2,Thu Oct 15 07:04:21 +0000 2020,14366,14366,false,8
1279989788699881500,1279989788699881473,talaaithe2010.bit,caominh45p,,70,839,3,Mon Jul 06 04:05:35 +0000 2020,574,574,false,1148
1141721732107001900,1141721732107001856,gilang,gilang40460331,,103,785,3,Thu Jun 20 14:57:27 +0000 2019,670,670,false,1113
1466036816994193400,1466036816994193410,Lê Hoàn,LHon98806440,"Hưng Yên, Việt Nam",38,100,3,Wed Dec 01 13:29:59 +0000 2021,91,91,false,85
1518238365321404400,1518238365321404416,imran pathan,imran_7567,,31,533,0,Sun Apr 24 14:40:29 +0000 2022,474,474,false,1140
1472027330457469000,1472027330457468931,Ai Tran,AiTran022010,,34,807,5,Sat Dec 18 02:14:12 +0000 2021,501,501,false,1082
1495294361784840200,1495294361784840195,ghrinpo,snapclap123,,48,1061,5,Sun Feb 20 07:09:06 +0000 2022,354,354,false,1150
1505554695267438600,1505554695267438597,samuel asuquo,sasuquo13,,0,29,0,Sun Mar 20 14:40:14 +0000 2022,47,47,false,91
1455910735016460300,1455910735016460293,vuthikhanhvy2004.nft,shikoku_20,,167,68,0,Wed Nov 03 14:52:54 +0000 2021,44,44,false,11
1399943124563030000,1399943124563030020,Trader's Boot camp,boot_trader,,63,1368,5,Wed Jun 02 04:17:14 +0000 2021,1246,1246,false,5771
1466032738662817800,1466032738662817792,Lê Mai,LMai42731576,"Vĩnh Phúc, Việt Nam",48,102,3,Wed Dec 01 13:13:47 +0000 2021,81,81,false,85
2262712064,2262712064,vnfrdz,vnfrdz,,162,777,3,Thu Dec 26 11:15:47 +0000 2013,801,801,false,3084
1247790046792405000,1247790046792405001,JOHN⚡👮🏼‍♂️👩🏼‍💻,ojeleye_john,Nigeria,307,2066,6,Wed Apr 08 07:35:29 +0000 2020,6905,6905,false,7075
1281508976060821500,1281508976060821504,Afandi,Afandi20011,"Jawa Tengah, Indonesia",40,1078,2,Fri Jul 10 08:42:10 +0000 2020,1112,1112,false,1082
1510615789933531100,1510615789933531138,KenVincee,VinceeKen,,21,56,0,Sun Apr 03 13:50:52 +0000 2022,19,19,false,33
1470257359649865700,1470257359649865729,Rizky_Alan_Fahjri,Rizky_alan28,,16,967,3,Mon Dec 13 05:01:08 +0000 2021,1126,1126,false,1473
1459803755109822500,1459803755109822464,- Fallen Apes • Combat NFT GAME,tanrop001,,4,139,0,Sun Nov 14 08:42:06 +0000 2021,86,86,false,134
3186640015,3186640015,Awepe.eth,Awidhan7,"Kota Surabaya, Jawa Timur",198,178,3,Wed May 06 12:35:51 +0000 2015,2455,2455,false,1311
1350773662086017000,1350773662086017025,S.M.A.anon,AnjolaSm,,21,153,0,Sun Jan 17 11:55:32 +0000 2021,269,269,false,224
1387308262056370200,1387308262056370176,kulden,kuldenkuy,,95,439,3,Wed Apr 28 07:31:08 +0000 2021,130,130,false,407
1354027939663286300,1354027939663286272,Boedeng,budeng89,,16,811,0,Tue Jan 26 11:26:46 +0000 2021,589,589,false,1040
1381600927677776000,1381600927677775873,Gunayasa404 (gunayasa.near),gunayasa404,,91,129,1,Mon Apr 12 13:32:23 +0000 2021,75,75,false,191
1509896375471054800,1509896375471054855,Anshar,Anshar_R24,,3,247,0,Fri Apr 01 14:12:13 +0000 2022,132,132,false,320
995171505527898100,995171505527898112,Pasar Airdrop,anotena1,Indonesian,296,2679,4,Sat May 12 05:19:11 +0000 2018,1296,1296,false,2811
1323298699863208000,1323298699863207936,Arkaep,Bakatnyarebahan,,182,3398,6,Mon Nov 02 16:19:44 +0000 2020,8921,8921,false,4766
185824324,185824324,Serkan Orlaklar,orlaklar,Bursa,131,1155,10,Wed Sep 01 22:50:21 +0000 2010,2473,2473,false,4037
387691416,387691416,ICP Squad Taufik °°,Taufik_Herdian,Ibukota Priangan,248,1646,6,Sun Oct 09 14:13:38 +0000 2011,1648,1648,false,5462
119708728,119708728,BELLO OMOTOYOSI,belloomotoyosi,,68,1025,2,Thu Mar 04 12:09:18 +0000 2010,1828,1828,false,3055
1455905864385138700,1455905864385138688,vuthiyennhi1901.wallet,19_kansai,,119,67,0,Wed Nov 03 14:33:29 +0000 2021,33,33,false,15
1410568627611263000,1410568627611262980,MorenoUK9,MorenoUk9,,128,525,6,Thu Jul 01 11:59:42 +0000 2021,346,346,false,624
1463581851101008000,1463581851101007876,hamvuithoi - Fallen Apes • Combat NFT GAME,hamvuithoi,,1,299,0,Wed Nov 24 18:57:01 +0000 2021,268,268,false,450
1346514348416516000,1346514348416516096,DiazCreep🌸,CreepCrypto2,Jakarta,249,2366,10,Tue Jan 05 17:50:27 +0000 2021,2666,2666,false,5416
1318002380235960300,1318002380235960320,Muhammad fauzi,Muhamma40762259,,44,207,0,Mon Oct 19 01:33:59 +0000 2020,446,446,false,673
1434014595190902800,1434014595190902788,Grentonger,Grentonger11,,43,362,1,Sat Sep 04 04:45:09 +0000 2021,59,59,false,109
1115641459661606900,1115641459661606912,crypto digi,GulMuhammadi3,digital world,317,1432,7,Tue Apr 09 15:43:46 +0000 2019,2920,2920,false,3796
1434476601824067600,1434476601824067584,Fallen Apes • Combat NFT GAME,tanrop0122,,17,294,0,Sun Sep 05 11:20:53 +0000 2021,231,231,false,369
1383844627883585500,1383844627883585536,Dede Yurahman,DedeYurahman10,,29,258,0,Sun Apr 18 18:07:40 +0000 2021,304,304,false,398
877850634967425000,877850634967425024,Bhavya,lavanya15bhavya,,74,807,15,Thu Jun 22 11:27:55 +0000 2017,1249,1249,false,1501
1288295072060936200,1288295072060936195,nugraha,sptiangrh,,106,882,1,Wed Jul 29 02:07:46 +0000 2020,1048,1048,false,2025
1382761883938148400,1382761883938148353,Sagardas.bit,SagarDa97662607,,85,1757,3,Thu Apr 15 18:25:13 +0000 2021,2262,2262,false,3453
1323738873386700800,1323738873386700804,WAKANDA,Francis00533986,Nigeria,358,476,2,Tue Nov 03 21:28:51 +0000 2020,2882,2882,false,5481
1111699259252969500,1111699259252969472,Farhan Haidar,FarhanH73523253,,633,1071,2,Fri Mar 29 18:38:52 +0000 2019,974,974,false,1851
1425684829861859300,1425684829861859331,benni pakpahan23,pakpahan23,,20,393,2,Thu Aug 12 05:05:40 +0000 2021,245,245,false,699
1471048209313058800,1471048209313058817,Mahee830,Mahee830,,5,373,6,Wed Dec 15 09:23:46 +0000 2021,613,613,false,581
211087679,211087679,Hamdan,Hamdanisay,,111,1007,2,Tue Nov 02 08:27:23 +0000 2010,824,824,false,1933
1510554539849818000,1510554539849818116,Grixezon,grixezon,,20,39,0,Sun Apr 03 09:47:31 +0000 2022,19,19,false,35
1450438274628014000,1450438274628014082,Boytraphi - Fallen Apes • Combat NFT GAME,phongnam6869,,9,349,3,Tue Oct 19 12:26:54 +0000 2021,299,299,false,482
1361391726519218200,1361391726519218176,Cryptocursed,Cryptocursed1,,63,1626,11,Mon Feb 15 19:09:57 +0000 2021,2155,2155,false,2602
1438898212442493000,1438898212442492928,Aiyaiya Im a little butterfly,Tullllllll,,9,74,1,Fri Sep 17 16:11:10 +0000 2021,146,146,false,528
1073011863867150300,1073011863867150337,RezipH,Rezip6,,79,2052,5,Thu Dec 13 00:28:58 +0000 2018,2348,2348,false,3409
1283853959027814400,1283853959027814400,Irvan,Irvan96487423,,83,608,2,Thu Jul 16 20:00:24 +0000 2020,640,640,false,1011
1364735048935633000,1364735048935632898,Ariesfrd,ariesfrd,,183,1901,2,Thu Feb 25 00:32:59 +0000 2021,2329,2329,false,2779
1375708109251899400,1375708109251899394,좌 대,AtharvaShashik4,,112,2419,6,Sat Mar 27 07:15:58 +0000 2021,4979,4979,false,5730
1443420343775887400,1443420343775887361,Andreas Crst,andcrst,,105,1544,5,Thu Sep 30 03:40:14 +0000 2021,1975,1975,false,3002
1321546003569324000,1321546003569324032,Ezenwa,ezenwa_gc,,84,1657,5,Wed Oct 28 20:15:14 +0000 2020,1477,1477,false,3167
1365867831087165400,1365867831087165441,apa aja pertama,PertamaWijaya,,202,514,1,Sun Feb 28 03:34:17 +0000 2021,275,275,false,620
1397073333535998000,1397073333535997958,Ryy,Ryyy74048566,Indonesia,66,1337,4,Tue May 25 06:13:47 +0000 2021,1578,1578,false,2201
1465989999753830400,1465989999753830404,Mai huyền,Maihuyn04250212,Việt Nam,45,119,4,Wed Dec 01 10:23:57 +0000 2021,100,100,false,92
1419786379677114400,1419786379677114370,CryptoFaiz,faiz_crypto,,263,597,0,Mon Jul 26 22:27:20 +0000 2021,303,303,false,563
1094638039,1094638039,GANGADHAR.Söl,gangadhara_v,"Karnataka, India",418,5000,5,Wed Jan 16 09:08:43 +0000 2013,5788,5788,false,5946
1357157235135307800,1357157235135307777,Raju Mili #STI,RajuMil59548809,,93,1080,3,Thu Feb 04 02:41:36 +0000 2021,2368,2368,false,3578
884721719050686500,884721719050686464,Konde,CryptoKonde,,11,265,1,Tue Jul 11 10:31:09 +0000 2017,54,54,false,193
1314306584906932200,1314306584906932224,Vinoktw,chronojuliush,,8,1239,0,Thu Oct 08 20:48:13 +0000 2020,1177,1177,false,1984
1275351103467655200,1275351103467655169,Snip Assey,AsseySnip,Somewhere in Africa,32,170,2,Tue Jun 23 08:53:08 +0000 2020,1467,1467,false,375
1072271277535051800,1072271277535051777,Akurku1,Akurku1,,51,416,2,Mon Dec 10 23:26:09 +0000 2018,518,518,false,607
1511965912622018600,1511965912622018561,Babu,Babu962,,0,20,0,Thu Apr 07 07:15:57 +0000 2022,15,15,false,18
1296458642657431600,1296458642657431552,Mustofa Anton Daryono,anton_daryono,Indonesia,27,558,0,Thu Aug 20 14:48:15 +0000 2020,1206,1206,false,1960
1405403635824038000,1405403635824037894,erik ramdani,erramdan1593,,81,1504,5,Thu Jun 17 05:55:21 +0000 2021,2941,2941,false,4229
1517873148485464000,1517873148485464064,aingadji.net.DOA,aingadji,,9,356,0,Sat Apr 23 14:29:06 +0000 2022,429,429,false,1171
1298316810463244300,1298316810463244289,Puja_Sah #BRG,Puja96422325,,56,2752,3,Tue Aug 25 17:50:45 +0000 2020,2561,2561,false,2986
895306229660008400,895306229660008449,Rian casanova,Rian_casanova05,Indonesia,213,661,2,Wed Aug 09 15:30:13 +0000 2017,1064,1064,false,1184
1465976606707843000,1465976606707843072,Ngọc Mai,NgcMai26572853,Việt Nam,16,103,5,Wed Dec 01 09:30:44 +0000 2021,99,99,false,86
4303703601,4303703601,Åđåm§Ə⚡️,AdamsElachi,"Port Harcourt, Nigeria",143,842,1,Sat Nov 28 05:14:46 +0000 2015,678,678,false,1640
1435593019655393300,1435593019655393285,Babalola,Babz_of_Lagos,"Lagos, Nigeria",18,243,0,Wed Sep 08 13:17:42 +0000 2021,396,396,false,451
2786169901,2786169901,Baaggol.DOA,Baaggol,"pemalang, jawa tengah",1089,4992,6,Tue Sep 02 14:52:46 +0000 2014,20254,20254,false,16416
1073461483,1073461483,joelkolo.eth 🌈,JoelKolo,Nigeria 🇳🇬,368,901,3,Wed Jan 09 10:56:20 +0000 2013,3831,3831,false,2341
1465974619316584400,1465974619316584450,Lê Lai,LLai54529975,Việt Nam,61,118,4,Wed Dec 01 09:22:47 +0000 2021,86,86,false,79
1449851072231653400,1449851072231653383,Aref,Aref1166,,33,408,0,Sun Oct 17 21:33:44 +0000 2021,661,661,false,1396
1415984086053699600,1415984086053699586,Андрей Fallen Apes • Combat NFT GAME‎,Andrei_Dushkov,Гомель,60,877,6,Fri Jul 16 10:38:16 +0000 2021,917,917,false,1489
946836640508596200,946836640508596225,Abuila opeyemi,Opeabu,,91,1750,2,Fri Dec 29 20:13:41 +0000 2017,291,291,false,2416
1429963688979599400,1429963688979599365,Jia Pitani,JiaPitani,,324,397,0,Tue Aug 24 00:28:19 +0000 2021,74,74,false,127
1475448019847815200,1475448019847815168,Dax M,DaxM367,"Newark, NJ",41,95,3,Mon Dec 27 12:46:55 +0000 2021,129,129,false,229
1322117794859688000,1322117794859687939,Soe Htet,SoeHtet0007,,61,1053,4,Fri Oct 30 10:07:20 +0000 2020,736,736,false,1620
1402865219840270300,1402865219840270337,Chang July,ChangJuly2,Hà Nội,119,1280,5,Thu Jun 10 05:48:31 +0000 2021,1099,1099,false,1652
408842277,408842277,Afrizal,Afrizal_jmc,,142,1673,5,Wed Nov 09 23:31:42 +0000 2011,4993,4993,false,2875
3092180295,3092180295,Dawid Klajber,k2_dawid,,16,321,0,Sun Mar 15 22:47:03 +0000 2015,8,8,false,18
1225653815254253600,1225653815254253569,heinlay1202 (heinminthu.bit),heinlay1202,,306,2965,10,Fri Feb 07 05:33:44 +0000 2020,2245,2245,false,3610
1508197143609507800,1508197143609507840,Jip,J202791,,29,56,0,Sun Mar 27 21:40:03 +0000 2022,34,34,false,50
1319884593533599700,1319884593533599745,Akash Raj #BRG,AkashYadav80,,75,1002,2,Sat Oct 24 06:13:15 +0000 2020,451,451,false,1294
1492332080222863400,1492332080222863361,Minh Tâm,MinhTm11723456,,4,64,0,Sat Feb 12 02:57:55 +0000 2022,51,51,false,67
872417866955587600,872417866955587584,Isaac kenneth,Isaackenneth11,,12,229,8,Wed Jun 07 11:40:03 +0000 2017,92,92,false,362
1438140305174261800,1438140305174261767,Atang,atangating,Cidahu City,201,1209,4,Wed Sep 15 13:59:33 +0000 2021,1240,1240,false,1936
1428409818260279300,1428409818260279297,Rishikumar,rishikumar28474,,252,344,0,Thu Aug 19 17:33:45 +0000 2021,112,112,false,172
1476212894517719000,1476212894517719043,Hery Anto,Heryanto098,,36,751,0,Wed Dec 29 15:26:16 +0000 2021,491,491,false,949
1482363434809585700,1482363434809585665,Sobatshoope,sobatshoope,"Sukoharjo, Indonesia",58,129,0,Sat Jan 15 14:46:10 +0000 2022,102,102,false,118
967160135930953700,967160135930953728,Mr. AL,we_10VE,,65,2189,8,Fri Feb 23 22:12:00 +0000 2018,7678,7678,false,3071
1382185661487222800,1382185661487222788,tuyenpham91.nft,tuyenph77095510,,129,644,0,Wed Apr 14 04:15:23 +0000 2021,491,491,false,1009
1310367441348829200,1310367441348829184,linggar.DOA,linggar99366304,,103,4338,6,Sun Sep 27 23:55:30 +0000 2020,5077,5077,false,6802
1163479621641408500,1163479621641408512,Patryk,Patryk23960852,"Zielona Góra, Polska",13,104,0,Mon Aug 19 15:55:42 +0000 2019,1872,1872,false,513
1495814873304862700,1495814873304862726,BILLAL,BILLAL499,"Khulna, Bangladesh",193,1811,5,Mon Feb 21 17:37:21 +0000 2022,2066,2066,false,4932
1490413988320284700,1490413988320284672,Refulk,Refulk_zero,,30,751,3,Sun Feb 06 19:56:08 +0000 2022,885,885,false,1051
1472765406750425000,1472765406750425090,Pontus Pilate,phloridda,"Lagos, Nigeria",60,458,1,Mon Dec 20 03:07:01 +0000 2021,417,417,false,647
300442922,300442922,Wojciech Wojcik,WojciechWojcik,"Kildare, Ireland",23,440,7,Tue May 17 19:32:41 +0000 2011,1963,1963,false,488
2668391613,2668391613,RBN 🇳🇬,Big_Reks,Nigeria,506,747,14,Thu Jul 03 16:17:31 +0000 2014,2478,2478,false,1437
1152507017908502500,1152507017908502531,Arka,Arka86437303,"Surakarta, Jawa Tengah",164,2639,10,Sat Jul 20 09:14:20 +0000 2019,4101,4101,false,5722
1508195701356130300,1508195701356130304,Jipd,Jipd653,,28,81,0,Sun Mar 27 21:35:41 +0000 2022,57,57,false,97
1313742931757461500,1313742931757461506,Velumani,Veluman28943217,,11,274,1,Wed Oct 07 07:28:34 +0000 2020,276,276,false,397
1217035457201987600,1217035457201987585,Andreekocahyo,andreekocahyo,"Bali, Indonesia",93,1141,5,Tue Jan 14 10:47:39 +0000 2020,1550,1550,false,3414
1361512392060932000,1361512392060932101,Mukhammad Wahyudi,Whi002_,,48,261,5,Tue Feb 16 03:07:12 +0000 2021,141,141,false,356
1405779581257207800,1405779581257207810,Ihsan Muhammad,IhsanM_1923,,12,1033,6,Fri Jun 18 06:49:13 +0000 2021,20840,20840,false,1345
1209461442400813000,1209461442400813056,Asek 💎PICK ME 💎,please_bigwinn,,106,3427,2,Tue Dec 24 13:11:00 +0000 2019,11932,11932,false,18249
1466629901650256000,1466629901650255873,Ariyanto,Ariyant13165342,Bogor,11,507,0,Fri Dec 03 04:46:48 +0000 2021,997,997,false,753
884338338861260800,884338338861260800,Humanity,humanity9x,,57,1076,9,Mon Jul 10 09:07:45 +0000 2017,1606,1606,false,594
1510509413655740400,1510509413655740417,WarXonee,XoneeWar,,19,52,0,Sun Apr 03 06:48:08 +0000 2022,17,17,false,32
1425136034224902100,1425136034224902145,Kio Kids,KidsKio,"Semarang Barat, Indonesia",117,2799,10,Tue Aug 10 16:45:06 +0000 2021,2276,2276,false,4285
1410392486648836000,1410392486648836097,Zidancvk,FitrohZidan,,125,375,0,Thu Jul 01 00:19:17 +0000 2021,502,502,false,1022
1392740812199321600,1392740812199321608,Md Shakil,shakilkhan1993,,120,2404,4,Thu May 13 07:18:04 +0000 2021,2974,2974,false,9407
1421738137668055000,1421738137668055042,Linh リン chan.DOA,luahai391,,348,2335,8,Sun Aug 01 07:42:53 +0000 2021,2799,2799,false,3608
879134508972245000,879134508972244992,liam,tastedsourr,,182,3943,10,Mon Jun 26 00:29:35 +0000 2017,6111,6111,false,4456
3891445654,3891445654,VinKerosene (broAktim.crypto),broAKtim,"Lagos, Nigeria",587,3658,9,Wed Oct 07 16:07:08 +0000 2015,5303,5303,false,10067
1437399582867136500,1437399582867136513,Dev gujjar,Dev536972,,3,662,1,Mon Sep 13 12:55:49 +0000 2021,484,484,false,1010
753925158927110100,753925158927110144,Upcoming_Whale/®️,mimionthis,,385,1947,5,Fri Jul 15 12:12:20 +0000 2016,4753,4753,false,4222
1662348024,1662348024,samdserious,SamarTublu,Assam,184,3077,13,Sun Aug 11 11:54:23 +0000 2013,7564,7564,false,11885
1369296358524522500,1369296358524522511,anarchy09,YunusPranoto,"Purwokerto Utara, Indonesia",469,2457,4,Tue Mar 09 14:38:06 +0000 2021,16060,16060,false,19895
1503321247350165500,1503321247350165507,Jitudj21,jitudj21,,28,93,0,Mon Mar 14 10:44:59 +0000 2022,77,77,false,149
1359177751794655200,1359177751794655232,Kishorpatule1,Kishorpatule1,,36,1527,6,Tue Feb 09 16:30:14 +0000 2021,1774,1774,false,2822
3007907556,3007907556,mahyudin rambbani,rambbani,"ciruas, serang-banten",49,938,2,Mon Feb 02 12:46:42 +0000 2015,707,707,false,1166
